x,y,unique_squirrel_id,shift,date,age,primary_fur_color,location,specific_location,running,chasing,climbing,eating,foraging,other_activities,kuks,quaas,moans,tail_flags,tail_twitches,approaches,indifferent,runs_from
-73.956372061425100000,40.787945330625100000,31I-PM-1019-01,PM,10192018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.959420464698500000,40.790592376521300000,32E-PM-1017-11,PM,10172018,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,False,False
-73.970432857360300000,40.773934724755200000,11F-AM-1013-03,AM,10132018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
-73.974759285590100000,40.776376287041300000,12A-PM-1013-01,PM,10132018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False
-73.971186513436400000,40.778503998189200000,15C-AM-1010-03,AM,10102018,Adult,Gray,Above Ground,,False,False,False,True,False,sitting,False,False,False,False,False,False,True,False
-73.976137572950500000,40.766223189212500000,1F-PM-1019-02,PM,10192018,Adult,Gray,Above Ground,,False,False,True,True,False,,False,False,False,False,False,True,False,False
-73.958841498048900000,40.795352548136700000,37C-AM-1012-01,AM,10122018,Adult,Gray,Ground Plane,,False,False,False,False,True,caching,False,False,False,False,False,False,False,True
-73.974397045553300000,40.768788024398600000,5F-PM-1007-01,PM,10072018,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,True,False,True,False
-73.968655121330500000,40.772861783717400000,11H-PM-1013-04,PM,10132018,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,True,True,False
-73.970856422682400000,40.772621996801400000,10F-PM-1019-09,PM,10192018,Adult,Gray,Ground Plane,Across Arbor path into hill w/ bushes,True,False,False,False,True,,False,False,False,False,False,False,False,True
-73.978755294784700000,40.769077962876200000,3B-AM-1010-06,AM,10102018,Adult,Gray,Above Ground,,True,False,False,False,False,,False,False,False,False,False,False,True,False
-73.956573889597200000,40.790016095262400000,32H-AM-1010-01,AM,10102018,Juvenile,Gray,Ground Plane,,False,False,False,False,False,not sure; walking-stop-walking-stop,False,False,False,False,False,False,True,False
-73.980851732472100000,40.768315464721700000,1A-PM-1014-01,PM,10142018,Adult,Cinnamon,Above Ground,,False,True,False,False,False,,False,False,False,False,True,False,False,False
-73.960447604787700000,40.793801432873200000,35C-AM-1007-03,AM,10072018,Adult,,Above Ground,,False,False,False,False,True,,False,False,False,False,False,False,False,False
-73.980134339332900000,40.769151245340200000,3A-AM-1012-01,AM,10122018,Juvenile,Gray,Above Ground,,False,False,False,True,False,,False,False,False,False,True,False,False,True
-73.968074197529400000,40.784703677816500000,23B-PM-1012-04,PM,10122018,Adult,Gray,Above Ground,,False,False,False,False,False,watching me - didn't move,False,False,False,False,True,False,False,True
-73.972149767901400000,40.771616019938600000,8F-PM-1012-02,PM,10122018,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,False
-73.957898122301500000,40.798996775435800000,41B-AM-1010-03,AM,10102018,Adult,,Above Ground,,False,False,False,False,False,,False,False,False,False,False,False,False,False
-73.972919057211700000,40.770018150905000000,6F-PM-1008-03,PM,10082018,Adult,Gray,Above Ground,top of tree,False,False,False,False,True,,False,False,False,False,False,False,False,False
-73.978582954604600000,40.771965229913200000,6A-PM-1012-02,PM,10122018,Adult,Gray,Ground Plane,,True,True,True,False,False,,False,False,False,False,False,False,False,False
-73.972960355025400000,40.766021571065700000,3H-AM-1008-06,AM,10082018,Adult,Black,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,True
-73.970433942261300000,40.774014952964400000,11F-PM-1006-03,PM,10062018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,True,False,True,False
-73.970459250088800000,40.772962887933000000,10G-AM-1006-03,AM,10062018,Juvenile,Gray,Above Ground,,False,False,True,False,False,,False,False,False,True,False,False,False,True
-73.958713848373000000,40.796391805175100000,38C-PM-1014-02,PM,10142018,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,False,False
-73.958376207126400000,40.785222606564300000,27I-PM-1020-03,PM,10202018,Adult,Gray,Ground Plane,,False,False,False,False,False,,False,False,False,False,False,True,False,False
-73.976826846785700000,40.771460804193300000,6B-PM-1017-02,PM,10172018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
-73.972010921173000000,40.770162691921600000,7G-AM-1010-09,AM,10102018,Adult,Cinnamon,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.977720673334400000,40.766859558548700000,1D-PM-1007-07,PM,10072018,Adult,Gray,Ground Plane,,False,False,False,False,False,lying down,False,False,False,False,False,False,True,False
-73.977787963521600000,40.769359455673000000,4C-AM-1006-03,AM,10062018,Juvenile,Gray,Above Ground,,False,False,False,False,True,,False,False,False,False,False,False,False,False
-73.966530968961600000,40.777527102024400000,16G-AM-1010-04,AM,10102018,Adult,Cinnamon,Ground Plane,,False,False,True,False,False,,False,False,False,False,False,False,True,False
-73.958836174294300000,40.791115225155000000,33E-PM-1012-02,PM,10122018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
-73.966896431568600000,40.777757799088600000,16G-AM-1010-01,AM,10102018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,True,False,False,True
-73.955572435177600000,40.796760249824900000,39E-AM-1018-03,AM,10182018,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False
-73.959694925886200000,40.790007947921700000,31E-PM-1006-04,PM,10062018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
-73.972594717995200000,40.779448157723400000,16A-AM-1013-01,AM,10132018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.975519207693400000,40.766441357079600000,2F-PM-1014-06,PM,10142018,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False
-73.968690791875900000,40.783946226185800000,22B-AM-1013-03,AM,10132018,Adult,Cinnamon,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.980944648956400000,40.768503216587900000,2A-PM-1019-03,PM,10192018,Juvenile,Gray,Above Ground,in tree!,True,False,False,False,False,,False,False,False,False,False,False,True,False
-73.959701727877000000,40.790660026971000000,32E-AM-1007-03,AM,10072018,Adult,Black,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,False
-73.970817546180400000,40.775922856550100000,13E-AM-1017-10,AM,10172018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
-73.968359808662500000,40.781115045131500000,19D-PM-1008-01,PM,10082018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.958868982090800000,40.799238413797200000,40A-PM-1014-03,PM,10142018,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True
-73.972032314818900000,40.772970345961800000,10E-PM-1007-01,PM,10072018,Adult,Gray,Above Ground,,False,False,False,False,True,,False,False,False,False,False,False,False,False
-73.968365344996600000,40.771966159220600000,10I-AM-1010-01,AM,10102018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.959055147341600000,40.789160706079400000,31F-PM-1007-02,PM,10072018,Adult,Gray,Above Ground,tree trunk,False,False,False,False,True,,False,False,False,False,True,False,False,True
-73.958778759275100000,40.798169901425900000,40A-AM-1010-01,AM,10102018,Juvenile,Gray,Above Ground,bottom of great hill,False,False,True,False,False,,False,False,False,False,False,False,False,False
-73.968227890598900000,40.773302750805700000,11H-PM-1013-02,PM,10132018,Adult,Gray,Above Ground,,False,False,False,False,False,digging,False,False,False,False,False,False,True,False
-73.968306660583200000,40.778121393054400000,16E-PM-1018-03,PM,10182018,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True
-73.973552877209000000,40.771563822820700000,7E-PM-1013-01,PM,10132018,Adult,Gray,Ground Plane,Ground & Tree Base,True,False,True,True,True,,False,False,False,False,False,False,False,True
-73.968475283924200000,40.776581626151800000,15F-AM-1007-01,AM,10072018,Adult,Gray,Ground Plane,,True,False,False,True,True,,False,False,False,False,False,False,True,True
-73.979114153221700000,40.771488883541600000,5A-AM-1006-04,AM,10062018,Juvenile,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,True,False,False,True,False
-73.979020397363600000,40.768883711483200000,3B-AM-1010-02,AM,10102018,Juvenile,Gray,Ground Plane,,True,False,False,False,False,together w/ #3,False,False,False,False,False,False,False,True
-73.972929748533100000,40.767327854143800000,4H-AM-1006-03,AM,10062018,Adult,Black,Ground Plane,,False,False,False,False,True,met #4 while foraging and briefly tussled,False,False,False,False,False,False,True,False
-73.975564340476800000,40.769756914938800000,5E-PM-1012-03,PM,10122018,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,True,False,False
-73.972669968694300000,40.770112379122300000,7F-AM-1008-01,AM,10082018,Adult,Gray,Ground Plane,under bench,False,False,False,False,True,,False,False,False,True,False,False,True,False
-73.956981128565600000,40.793091234605000000,35F-PM-1012-02,PM,10122018,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,True,False,True,False
-73.963005499635800000,40.790522514702200000,30C-PM-1008-01,PM,10082018,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,False,False
-73.965720319974600000,40.775173008911000000,14I-PM-1018-02,PM,10182018,Juvenile,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
-73.970694993071700000,40.772362045852000000,10G-AM-1006-08,AM,10062018,Adult,Black,Above Ground,,False,False,False,True,False,,False,False,False,True,True,False,True,False
-73.954591209895800000,40.794830181310200000,38F-PM-1013-06,PM,10132018,Juvenile,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
-73.972087127535000000,40.776237268628000000,13C-AM-1010-01,AM,10102018,Adult,Gray,Ground Plane,,False,False,True,False,False,,False,False,False,False,False,False,False,True
-73.958277014170000000,40.785661023889100000,28I-PM-1007-01,PM,10072018,Adult,Gray,Above Ground,,True,False,True,False,False,,False,False,False,False,False,False,True,False
-73.961985608582100000,40.791951652009100000,32C-PM-1013-08,PM,10132018,Juvenile,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
-73.969532160039000000,40.782261664135700000,20B-PM-1013-01,PM,10132018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
-73.958745913639100000,40.798249735181200000,40B-PM-1014-05,PM,10142018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
-73.967380350862900000,40.778524502550800000,17F-AM-1007-01,AM,10072018,Adult,Gray,Above Ground,,False,False,True,True,False,,False,False,False,True,False,False,True,False
-73.957986532977800000,40.794906535675000000,37D-PM-1014-03,PM,10142018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
-73.969936979684400000,40.772035019127300000,10G-PM-1017-04,PM,10172018,Adult,Gray,Ground Plane,,True,False,False,True,False,,False,False,False,False,False,False,True,False
-73.966707318695900000,40.784058136159800000,23C-PM-1014-01,PM,10142018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
-73.966590487009000000,40.780246905289100000,19E-PM-1018-02,PM,10182018,Adult,Gray,Ground Plane,,True,False,True,False,False,,False,False,False,True,False,False,False,False
-73.961930408940000000,40.792045169318000000,32C-PM-1013-10,PM,10132018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
-73.952270451196900000,40.796566887896100000,41G-AM-1013-01,AM,10132018,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,False,True
-73.958967098789900000,40.795212703928700000,37C-AM-1012-04,AM,10122018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.966823057655500000,40.787063723332700000,25B-PM-1007-02,PM,10072018,Adult,Gray,Ground Plane,,False,False,True,False,True,,False,False,False,False,False,False,True,False
-73.959991153750900000,40.791445254284500000,33D-AM-1017-04,AM,10172018,Adult,Black,Above Ground,,False,False,True,False,False,,False,False,False,False,True,False,False,True
-73.975627325768400000,40.770653918622100000,6D-AM-1008-04,AM,10082018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
-73.977586521703800000,40.770492830000800000,5C-PM-1010-01,PM,10102018,Adult,Cinnamon,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
-73.972732379798100000,40.766903546395500000,3H-AM-1008-03,AM,10082018,Adult,Gray,Above Ground,building nest,False,False,True,False,False,,False,False,False,False,False,False,True,False
-73.975610522669600000,40.769653197265500000,5D-AM-1020-03,AM,10202018,Adult,Cinnamon,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,True,False,False
-73.956515166250600000,40.794664798744700000,37E-PM-1006-07,PM,10062018,Adult,Cinnamon,Ground Plane,,True,False,False,False,False,,False,False,False,False,True,False,False,True
-73.957729718715500000,40.799225295679000000,41B-AM-1010-08,AM,10102018,Adult,Cinnamon,Above Ground,,False,False,True,True,False,,False,False,False,False,False,True,False,False
-73.969844636568300000,40.784260716857800000,22A-AM-1008-01,AM,10082018,Adult,Gray,Above Ground,on fence,False,False,False,True,False,,False,False,False,False,False,False,False,False
-73.956989663897400000,40.791191450750400000,33G-PM-1006-02,PM,10062018,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,False
-73.969517504176000000,40.782074134429700000,20B-PM-1013-02,PM,10132018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
-73.967915630797500000,40.774526936025900000,13H-PM-1010-06,PM,10102018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.952668110715200000,40.797701200914600000,42F-PM-1017-01,PM,10172018,Adult,Gray,Ground Plane,,True,False,False,False,False,playing,False,False,False,False,False,False,True,False
-73.960534746212300000,40.794207544838700000,35B-AM-1010-04,AM,10102018,Adult,Cinnamon,Ground Plane,lawn,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.976854448874200000,40.768006950097700000,3D-AM-1006-07,AM,10062018,Adult,Cinnamon,Ground Plane,,True,False,False,False,False,running (with food in mouth),False,False,False,False,False,False,True,False
-73.965334357286500000,40.777528692461700000,17H-PM-1007-01,PM,10072018,Adult,Gray,Above Ground,,False,False,True,True,False,,False,False,False,True,False,False,False,True
-73.969131804496900000,40.770980197469600000,9I-AM-1014-05,AM,10142018,Adult,Cinnamon,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
-73.968699986021900000,40.784401473513600000,22B-PM-1014-03,PM,10142018,Juvenile,Gray,Above Ground,,True,True,False,False,False,,False,False,False,False,False,False,False,False
-73.959941992629900000,40.797277472881100000,38A-AM-1019-01,AM,10192018,Adult,Gray,Above Ground,,True,True,True,False,False,,False,False,False,False,False,False,True,False
-73.975592325642900000,40.767296797247100000,3F-PM-1013-02,PM,10132018,Adult,Black,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,False,True
-73.967460378434500000,40.774949380316800000,13H-PM-1010-01,PM,10102018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.960096363908700000,40.793496232531300000,34C-AM-1007-01,AM,10072018,Adult,Black,Ground Plane,,True,False,False,False,False,,False,False,False,True,False,False,False,True
-73.963887758870000000,40.791547730425200000,31A-AM-1010-02,AM,10102018,Adult,Gray,Ground Plane,,False,False,False,True,True,scratching,False,False,False,False,False,False,True,False
-73.964274290774000000,40.779531955602300000,19H-AM-1010-03,AM,10102018,Juvenile,Gray,Ground Plane,,False,False,True,True,True,,False,False,False,False,False,False,True,False
-73.959682015523800000,40.793288680323100000,34D-PM-1007-03,PM,10072018,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,True,False,False,True
-73.961334729594600000,40.793890096515300000,34B-AM-1013-02,AM,10132018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.972144887976600000,40.776211284098100000,13C-AM-1010-02,AM,10102018,Adult,Gray,Above Ground,,False,False,True,False,False,burying,False,False,False,False,False,False,True,False
-73.973648904186700000,40.771214338542600000,7E-AM-1006-04,AM,10062018,Adult,Gray,Ground Plane,under a tree,False,False,False,True,False,,False,False,False,False,False,False,False,False
-73.971084336212400000,40.767973960133600000,5I-AM-1010-03,AM,10102018,Adult,Gray,Above Ground,,False,False,False,False,False,,False,False,False,False,False,False,True,False
-73.966329714462200000,40.783793202368500000,22D-PM-1012-03,PM,10122018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.967493107032400000,40.778369369095400000,17F-AM-1007-04,AM,10072018,Adult,Cinnamon,Above Ground,,False,False,False,True,False,chilling,True,False,False,False,False,False,True,False
-73.965795843357500000,40.776349687505800000,15H-AM-1013-01,AM,10132018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
-73.954678096338800000,40.790321652211100000,34I-AM-1012-03,AM,10122018,Adult,Gray,Ground Plane,,False,False,False,False,False,nut in mouth,False,False,False,False,False,False,True,False
-73.971906847856500000,40.778906231258500000,15B-AM-1014-02,AM,10142018,Adult,Gray,Above Ground,,False,False,False,False,False,"grooming,scratching",False,False,False,False,False,False,True,False
-73.980592771087200000,40.767998911664200000,1B-PM-1019-07,PM,10192018,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
-73.959608336647700000,40.794952672960800000,36C-PM-1013-05,PM,10132018,Adult,Cinnamon,Ground Plane,Ran across path in front of people,True,False,False,True,True,,False,False,False,False,True,False,True,True
-73.961978645014200000,40.791987627454800000,32C-PM-1013-09,PM,10132018,Juvenile,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
-73.958495062087900000,40.790277071064300000,32F-PM-1008-03,PM,10082018,Adult,Gray,Ground Plane,,True,True,True,True,True,,False,False,False,False,False,False,True,False
-73.976631709416300000,40.773423047202600000,8B-AM-1007-05,AM,10072018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False
-73.959522299917300000,40.783320257778200000,25I-AM-1012-02,AM,10122018,Adult,Cinnamon,Above Ground,on tree,True,True,False,False,False,,False,False,False,True,True,False,True,False
-73.972692084779200000,40.779411746388900000,16A-PM-1019-02,PM,10192018,Adult,Cinnamon,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,False,True
-73.966316849026500000,40.782508372136200000,21D-AM-1008-01,AM,10082018,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,True,True,False,True,False
-73.969387655395600000,40.770723274840200000,8I-AM-1006-02,AM,10062018,Adult,Gray,Ground Plane,,True,True,False,False,False,,False,False,False,False,True,False,True,False
-73.980690525967100000,40.768115221085800000,1A-AM-1007-03,AM,10072018,Adult,Gray,Ground Plane,,False,False,False,False,False,looking in bush,False,False,False,False,False,False,True,False
-73.980161995613500000,40.767857669754200000,1B-AM-1012-09,AM,10122018,Adult,Cinnamon,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.954767265558000000,40.797324364449100000,40E-PM-1017-03,PM,10172018,Adult,Cinnamon,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.971396842462500000,40.774039018852700000,11E-PM-1012-03,PM,10122018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
-73.962125364400400000,40.791208208687900000,31C-AM-1017-01,AM,10172018,Adult,Gray,Above Ground,,True,False,True,True,False,,False,False,False,False,True,False,False,True
-73.969627429141700000,40.769198080806700000,7I-PM-1013-03,PM,10132018,Adult,Black,Ground Plane,Trash bins,False,False,False,True,False,,False,False,False,False,False,False,False,False
-73.962205075200800000,40.788637377230500000,29D-PM-1010-01,PM,10102018,Juvenile,Gray,Above Ground,,False,False,True,True,False,,False,False,False,False,False,False,True,False
-73.967455694001900000,40.787539940246100000,26A-AM-1014-02,AM,10142018,,Gray,Ground Plane,,False,True,False,False,True,,False,False,False,False,False,False,False,False
-73.969007992409400000,40.784547350558500000,22A-AM-1008-06,AM,10082018,Adult,Gray,Above Ground,,False,False,False,True,False,,False,False,False,False,False,False,False,False
-73.968970388070500000,40.771202561129800000,9I-PM-1010-02,PM,10102018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.961694419577600000,40.792725042302400000,33B-PM-1010-02,PM,10102018,Adult,,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
-73.975837533428700000,40.767679328976500000,3E-AM-1006-06,AM,10062018,Adult,Gray,Above Ground,,False,False,False,True,False,,False,False,False,False,False,False,False,False
-73.974382557804000000,40.767481262737300000,3F-AM-1006-10,AM,10062018,Adult,Cinnamon,Above Ground,on fence,False,False,True,False,False,,False,False,False,False,False,False,False,False
-73.955013183753300000,40.795861725817600000,39E-PM-1013-02,PM,10132018,Adult,Cinnamon,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,True,True,False
-73.976297469877100000,40.774007611696400000,9B-PM-1013-06,PM,10132018,Adult,Cinnamon,Ground Plane,,False,False,False,False,True,,False,False,False,True,False,False,True,False
-73.971903894948700000,40.770353349248200000,7G-AM-1010-05,AM,10102018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.964868521585000000,40.782106418381500000,22F-PM-1014-01,PM,10142018,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
-73.979381450452000000,40.770903369788700000,4A-PM-1007-01,PM,10072018,Adult,Gray,Ground Plane,,True,False,True,True,True,,False,False,False,False,True,False,True,False
-73.971429510224900000,40.776954371947000000,14D-PM-1019-02,PM,10192018,Adult,Gray,Ground Plane,,False,True,False,False,False,,False,False,False,False,False,False,False,False
-73.974863547378200000,40.774259102915100000,10C-AM-1018-02,AM,10182018,Adult,Gray,Ground Plane,,False,False,False,True,False,sitting in the sun,False,False,False,False,False,False,True,False
-73.958456153742100000,40.791121116475400000,33F-PM-1012-02,PM,10122018,Adult,Gray,Ground Plane,,False,False,True,True,True,,False,False,False,False,True,False,False,False
-73.974275954985000000,40.775472387930700000,11B-AM-1007-02,AM,10072018,Adult,Gray,Ground Plane,,False,True,False,False,False,,False,False,False,False,False,False,False,False
-73.976759027355400000,40.771756180726600000,6B-PM-1017-07,PM,10172018,Adult,Gray,Ground Plane,,True,True,False,False,True,,False,False,False,False,False,False,False,False
-73.957444220550000000,40.796104652855700000,38D-AM-1017-04,AM,10172018,Adult,Cinnamon,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,False
-73.969333865718300000,40.775705588453800000,13F-PM-1008-05,PM,10082018,Adult,Gray,Above Ground,tree trunk,True,False,False,True,True,,True,False,False,False,True,False,False,False
-73.964982368765100000,40.776339535963600000,16I-AM-1008-02,AM,10082018,Adult,Cinnamon,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
-73.971022136152800000,40.772493969158400000,10F-PM-1019-01,PM,10192018,Adult,Gray,Above Ground,"Behind fence, tree trunk",False,False,True,False,False,sitting,False,False,False,False,False,False,True,False
-73.964721941925700000,40.781208440293200000,20F-PM-1007-03,PM,10072018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
-73.958947506543800000,40.793484688153600000,35D-PM-1013-06,PM,10132018,Adult,Gray,Ground Plane,,False,False,True,False,False,,False,False,False,False,False,False,False,True
-73.954820710633900000,40.794699181240200000,38F-PM-1013-04,PM,10132018,Juvenile,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
-73.976869549792000000,40.770698245472300000,5C-AM-1006-04,AM,10062018,Adult,Cinnamon,Above Ground,thin branch of tree,False,False,False,False,False,relaxing,False,False,False,True,False,False,True,False
-73.965874724591700000,40.775403373753200000,14I-PM-1018-01,PM,10182018,Juvenile,Gray,Above Ground,Fallen branch,True,False,False,False,True,,False,False,False,False,True,False,False,True
-73.961901639312700000,40.792516012692100000,33B-PM-1010-06,PM,10102018,Adult,Cinnamon,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,True,False,False
-73.974387790907100000,40.775470611597400000,11B-AM-1007-03,AM,10072018,Adult,Gray,Ground Plane,,False,True,False,False,False,,False,False,False,False,False,False,False,False
-73.961235261151800000,40.794481363474400000,35B-AM-1010-02,AM,10102018,Adult,Gray,Ground Plane,landscaped area,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.964649545049900000,40.779120369902700000,19H-PM-1008-01,PM,10082018,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
-73.967569760015500000,40.776679741446300000,15G-PM-1019-06,PM,10192018,Adult,Gray,Ground Plane,,False,False,False,False,True,scratching!,False,False,False,False,False,False,False,False
-73.967652978072400000,40.782320699054900000,21D-PM-1008-03,PM,10082018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
-73.980027148786300000,40.770255416704200000,4A-PM-1007-06,PM,10072018,Adult,Gray,Ground Plane,A rock,False,False,False,False,True,,False,False,False,False,True,False,False,False
-73.956107682445500000,40.798114578050900000,40D-AM-1013-01,AM,10132018,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False
-73.959942411562600000,40.795747258532700000,37B-AM-1018-05,AM,10182018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.969515031989100000,40.782613519363000000,20B-PM-1013-04,PM,10132018,Adult,Gray,Ground Plane,,False,False,False,False,True,chased a bird carrying massive wad of grass,False,False,False,False,True,False,False,False
-73.976587792058300000,40.766094607157400000,1F-AM-1010-04,AM,10102018,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
-73.974436803867500000,40.767428195811500000,3G-PM-1013-03,PM,10132018,Adult,Gray,Ground Plane,,False,False,True,False,False,,False,False,False,False,False,False,False,True
-73.970010110728300000,40.769672950114400000,7I-PM-1013-08,PM,10132018,Adult,Black,Above Ground,,False,False,True,False,False,,False,False,False,False,True,False,False,False
-73.968508728807200000,40.777906812805100000,16E-AM-1014-01,AM,10142018,Adult,Gray,Ground Plane,,False,False,False,False,False,burying food,False,False,False,False,False,True,False,False
-73.973553371351300000,40.769060560900100000,5F-PM-1007-05,PM,10072018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.979698541089700000,40.767861283506700000,1B-AM-1012-01,AM,10122018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.978103344846800000,40.766672406621300000,1D-AM-1006-03,AM,10062018,Adult,Cinnamon,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False
-73.959127912788000000,40.792119713040300000,33E-AM-1014-13,AM,10142018,Adult,Black,Ground Plane,,False,False,False,False,False,sitting,False,False,False,False,False,False,True,False
-73.957909710432600000,40.797227339471600000,39C-AM-1017-03,AM,10172018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
-73.975480213887100000,40.773300804412000000,9C-PM-1006-03,PM,10062018,Adult,Gray,Above Ground,,False,True,False,False,False,,False,False,False,False,False,False,True,False
-73.969142499791900000,40.780542852496000000,18C-AM-1018-02,AM,10182018,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False
-73.971368083767200000,40.777166150836400000,14D-PM-1019-03,PM,10192018,Juvenile,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
